idna_subject,checker_type,destination,source,tested_at,session_id
1674.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:01.784395,09646fd0553aba25207a4cfd
1568.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:02.791497,09646fd0553aba25207a4cfd
1676.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:03.044981,09646fd0553aba25207a4cfd
1693.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:03.387151,09646fd0553aba25207a4cfd
1695.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:03.577357,09646fd0553aba25207a4cfd
1584.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:04.253779,09646fd0553aba25207a4cfd
1727.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:04.647977,09646fd0553aba25207a4cfd
1736.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:05.071423,09646fd0553aba25207a4cfd
1634.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:07.312848,09646fd0553aba25207a4cfd
1645.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:07.698606,09646fd0553aba25207a4cfd
1757.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:08.570140,09646fd0553aba25207a4cfd
1796.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:09.117269,09646fd0553aba25207a4cfd
1800contacts.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:09.776573,09646fd0553aba25207a4cfd
1714.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:14.237921,09646fd0553aba25207a4cfd
1827.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:15.075622,09646fd0553aba25207a4cfd
1743.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:15.225161,09646fd0553aba25207a4cfd
1756.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:15.609913,09646fd0553aba25207a4cfd
1849.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:16.476756,09646fd0553aba25207a4cfd
1852.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:16.481821,09646fd0553aba25207a4cfd
1863.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:17.213379,09646fd0553aba25207a4cfd
1858.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:17.724646,09646fd0553aba25207a4cfd
1863.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:18.112262,09646fd0553aba25207a4cfd
1875.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:18.625996,09646fd0553aba25207a4cfd
1762.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:18.646525,09646fd0553aba25207a4cfd
1916.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:20.359209,09646fd0553aba25207a4cfd
1825.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:21.004559,09646fd0553aba25207a4cfd
1922.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:21.213815,09646fd0553aba25207a4cfd
1appleid-apple.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:21.898412,09646fd0553aba25207a4cfd
1an1.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:22.641871,09646fd0553aba25207a4cfd
1bet.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:23.455221,09646fd0553aba25207a4cfd
1auchan.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:24.300586,09646fd0553aba25207a4cfd
1cares.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:24.966647,09646fd0553aba25207a4cfd
1830.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:25.640115,09646fd0553aba25207a4cfd
1but.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:25.743134,09646fd0553aba25207a4cfd
1kdigital.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:26.129479,09646fd0553aba25207a4cfd
1max2coloriage.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:27.132257,09646fd0553aba25207a4cfd
1leroymerlin.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:27.494802,09646fd0553aba25207a4cfd
1monespace-lcl.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:27.606905,09646fd0553aba25207a4cfd
1870.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:28.272688,09646fd0553aba25207a4cfd
1percent.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:28.294686,09646fd0553aba25207a4cfd
1sale.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:28.346116,09646fd0553aba25207a4cfd
1lapeyre.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:28.586283,09646fd0553aba25207a4cfd
20001jeux.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:28.962897,09646fd0553aba25207a4cfd
1897.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:29.606433,09646fd0553aba25207a4cfd
2022-certificat-air.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:29.629197,09646fd0553aba25207a4cfd
2022-gestion-assurance.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:11:30.097294,09646fd0553aba25207a4cfd
