idna_subject,checker_type,destination,tested_at
actu-ameli.fr,AVAILABILITY,origin.list,2022-11-19 06:26:30.547697
acbordeauxclient.fr,AVAILABILITY,origin.list,2022-11-19 06:26:30.585189
actualisation-cartes.fr,AVAILABILITY,origin.list,2022-11-19 06:26:30.592366
actualisation-carte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:30.656906
actualisation-ma-carte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:30.756679
aide-support-paiement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:31.662414
actualisation-moncompteformation.fr,AVAILABILITY,origin.list,2022-11-19 06:26:31.674164
accountameli.fr,AVAILABILITY,origin.list,2022-11-19 06:26:31.713098
activationdsp2.fr,AVAILABILITY,origin.list,2022-11-19 06:26:31.767512
acsentia.fr,AVAILABILITY,origin.list,2022-11-19 06:26:31.775770
administration-impotgouv.fr,AVAILABILITY,origin.list,2022-11-19 06:26:32.599482
aider-caf.fr,AVAILABILITY,origin.list,2022-11-19 06:26:32.761970
aide-support.fr,AVAILABILITY,origin.list,2022-11-19 06:26:32.775528
actualisation-ma-carte-vitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:32.835005
aides-ameli.fr,AVAILABILITY,origin.list,2022-11-19 06:26:32.855680
aide-ameli.fr,AVAILABILITY,origin.list,2022-11-19 06:26:33.299198
aide-vitale-compte.fr,AVAILABILITY,origin.list,2022-11-19 06:26:33.811621
aide-vitales-renew.fr,AVAILABILITY,origin.list,2022-11-19 06:26:33.843963
airbnb-engagement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:33.843854
airbnb-rappel.fr,AVAILABILITY,origin.list,2022-11-19 06:26:33.889379
airbnb-paiement.fr,AVAILABILITY,origin.list,2022-11-19 06:26:34.088558
air-certificat.fr,AVAILABILITY,origin.list,2022-11-19 06:26:34.929203
airafrance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:34.982210
afacebook.fr,AVAILABILITY,origin.list,2022-11-19 06:26:34.985370
airfrqnce.fr,AVAILABILITY,origin.list,2022-11-19 06:26:35.021689
airdrance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:35.024513
airsfrance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:36.151683
alertes-securite.fr,AVAILABILITY,origin.list,2022-11-19 06:26:36.275183
alerte-mise-a-jour-labanquepostale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:36.291841
airfrarnce.fr,AVAILABILITY,origin.list,2022-11-19 06:26:36.318783
airfreance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:36.377459
alerte-paypal.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.040770
am-cartevital.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.514722
alphlauren.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.539551
alzy.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.557687
alphardgolf.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.590481
amazon-securite.fr,AVAILABILITY,origin.list,2022-11-19 06:26:37.796405
am-ameli.fr,AVAILABILITY,origin.list,2022-11-19 06:26:38.582995
ameeli-france.fr,AVAILABILITY,origin.list,2022-11-19 06:26:38.669382
aliexpress.wf,AVAILABILITY,origin.list,2022-11-19 06:26:38.774426
am-cartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:38.791845
almaria.fr,AVAILABILITY,origin.list,2022-11-19 06:26:38.840168
amayaresorts.fr,AVAILABILITY,origin.list,2022-11-19 06:26:39.471641
ameii-assurance.fr,AVAILABILITY,origin.list,2022-11-19 06:26:39.597877
ameli-2022cartevitale.fr,AVAILABILITY,origin.list,2022-11-19 06:26:39.714185
